City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity
Navi Mumbai,2018-05-03,283.3019233778076,389.1212146759374,128.8916198122972,79.03607073167441,4.525034191339399,66.7312706365913,28.811733766871615,65.33283504749366
Bangalore,2018-05-04,15.70166037422906,106.49896330420515,140.49579161933102,14.53592033074826,1.503204894967395,13.224891774612892,25.605191890583185,51.01473433939951
Srinagar,2018-05-05,239.00928186313712,340.2901144355566,79.61425695868861,55.56283771931543,8.59144030444943,37.4684800319673,11.488105700303976,63.43009797463555
Surat,2018-05-06,170.05668766425683,287.515319617393,107.03880049893743,57.09334857294032,9.326752162438886,73.28163482210701,17.106588921471584,56.4227434940247
Dhanbad,2018-05-07,78.394987462161,357.6590416855972,97.05658306216178,17.41149060488531,3.4122395686450577,33.04828115560391,28.564209237006928,70.6834760985528
Hyderabad,2018-05-08,67.93543524414895,56.14803479049063,23.017939516681274,29.727456311036253,8.606603841601679,62.66700803027727,42.25612849575689,35.39384336273918
Kanpur,2018-05-09,297.19883928516714,226.3081078999206,86.42759461730775,29.643873736837218,4.441801369198444,75.0896964904092,30.220303854972812,55.66313039907147
Solapur,2018-05-10,251.22930959742158,94.0766240914716,125.94951851206507,10.08107465514513,6.7069998495164125,74.52455876917537,21.129876397796536,85.1567170464296
Navi Mumbai,2018-05-11,33.62032033526542,98.37466136981024,147.71741999115838,53.568753564654855,7.051070107448407,12.7705240593478,18.36404204450645,61.83567317373614
Vadodara,2018-05-12,208.25434027562858,96.37713154454246,105.55521225208363,63.50948212359752,6.420322899178369,31.656127031151804,18.027569682267348,66.52904125046629
Ranchi,2018-05-13,284.93114650506186,24.096513000671667,145.89592757466934,66.68913190647768,9.393976712574355,63.67213826987404,27.72701549533958,33.009293935600475
Jabalpur,2018-05-14,184.98193735254702,251.92270620222743,31.813862909997813,55.904045056438655,5.647865334051587,25.83246277111604,37.150120816984625,37.37043782446088
Bangalore,2018-05-15,226.66889491041155,23.713180576264744,15.068778950611561,33.05323984927914,8.969573649249206,79.19044358697836,35.98448065314996,54.02745062452372
Navi Mumbai,2018-05-16,111.80067068791269,179.3369074472746,10.828920073985858,79.85030476032658,9.55171946627844,99.98012244630327,24.57450904814711,76.4698452816487
Srinagar,2018-05-17,18.387185019355073,274.81118570883945,59.47383889983566,20.98798559711764,6.248560780520406,81.08552481165444,15.788593284633052,95.11231556664461
Navi Mumbai,2018-05-18,62.0835309235172,77.79411574853762,78.80022037620247,30.855490553083467,2.2893600930270663,48.31739041891762,43.93822226696778,70.23176219758287
Gwalior,2018-05-19,44.143339937882615,203.27609235203377,42.775899324601916,92.57491656250794,1.7456686892930084,92.71867552055576,28.7647296810103,82.3573354577359
Allahabad,2018-05-20,145.80513886778883,190.96520202600664,123.20448564476388,20.32511233089069,8.197194036160337,63.799140425990984,13.938777608678375,29.527172413364966
Chennai,2018-05-21,88.43489913854226,184.600787751684,70.68222668877131,31.477341745470216,0.13298585758304785,60.24125494974919,27.356864668102943,95.63977905184757
Patna,2018-05-22,273.5781639809496,345.7339375887721,56.42584440891797,6.174595377333502,4.804172329185145,72.49943802473535,20.04075115310299,81.06326630159145
Ahmedabad,2018-05-23,254.4739918543839,300.70756171151476,139.355606180092,7.383523262691268,3.6145332786510243,88.25826380968007,27.08451376209313,47.99032975644265
Vadodara,2018-05-24,208.01993039692482,372.5320598013438,21.706739008893088,92.56111281244993,2.2350310038133068,26.16933737364474,34.185349500729686,25.10151309406367
Aurangabad,2018-05-25,229.21731151060482,62.713956139469886,94.83131839484538,99.37927970282753,1.868925094514256,13.119550567044994,34.752474109074754,62.750660772236735
Jaipur,2018-05-26,172.3776104407122,108.03655441622463,122.28954933621328,47.36313860095539,9.09223572037153,11.592463519423772,20.208765865314987,63.579483036248874
Visakhapatnam,2018-05-27,190.49254633163355,390.4995654738245,29.711303607369178,9.538342666060988,1.2975105270662928,10.13718216795352,26.53344526445913,71.3228128340696
Jabalpur,2018-05-28,161.09054043910953,243.04320066796075,55.65505401695793,84.05714413676806,9.807364756200974,76.7851452325026,41.375883326134314,53.674738998153515
Srinagar,2018-05-29,52.31495938158269,177.63048521128852,84.0284592023625,99.52064675831252,4.213464646214568,28.613422748293438,10.579958181581608,83.03333269870876
Nagpur,2018-05-30,136.4941673704306,95.89727904650037,93.73771838418111,15.159209337006981,1.54599033371993,88.71267994573391,14.312372085697078,88.46361659657819
Aurangabad,2018-05-31,180.89142075743797,211.46396449906874,118.4146890039997,50.41635647518527,2.64167120924501,64.94950578322103,43.49705371568477,52.890404957932866
Coimbatore,2018-06-01,72.85127546980867,251.0758084886171,80.34651059981142,85.12759685143595,5.880169450942111,19.83885392938962,30.792876201402628,91.81206724808148
Madurai,2018-06-02,91.0643394951792,61.059434326817225,47.31097249853231,42.89195464024259,3.5511679384957473,38.21797648424527,19.731437762988424,36.87009554656381
Bhopal,2018-06-03,67.35131599050547,336.1535751676449,120.98728554539346,46.06041718388252,8.583161179112622,51.045036942207574,13.644988458842077,80.905317590501
Patna,2018-06-04,38.704039561531744,321.7937133584834,87.08142396129315,77.24430682000455,0.5824981507963836,87.951178348614,11.787233856741434,96.54147866480632
Coimbatore,2018-06-05,287.7035838596289,276.2823576079424,104.1499677039193,7.3459296550962225,1.9854453367706362,12.299688419091785,19.101685908310973,88.44890213759638
Jabalpur,2018-06-06,50.559361925480864,67.00637383639656,39.80684828220987,37.310204010852885,5.634523394984261,91.54020327076002,24.650965130173965,77.10357742441724
Dhanbad,2018-06-07,208.12943586161362,207.26186643856298,16.25475615886903,98.92300909063503,7.878494478662585,59.58652525214354,14.565582369048126,73.0286173316105
Vijayawada,2018-06-08,99.45664759768799,112.05860010357118,116.74152522546238,46.530207278066484,5.414661472377034,94.83503791025736,12.02010281383399,54.5177136961156
Hyderabad,2018-06-09,275.49029293800464,117.18191746186184,63.37657959680566,76.313752206228,6.876759755495917,56.86230038062555,12.31029375761585,58.462346802485676
Chandigarh,2018-06-10,149.0782822768658,271.55541084487436,116.98279217903841,81.09256593495884,9.086975118746627,12.20346441058729,16.950894348434204,88.78442655572084
Nashik,2018-06-11,120.22582961266083,384.6873679754907,19.718784456272907,29.148301811673615,6.579537270612045,42.9734073317593,26.30543086589389,77.65855907488088
Srinagar,2018-06-12,73.62821430918007,299.87682567410064,15.849919664454436,95.65509871671858,8.318038684737104,18.143210046506155,43.60009799805216,31.833998842303536
Patna,2018-06-13,190.37164291066517,257.9308122736545,65.73771579038824,95.10387582505639,9.302876240342146,84.49123534509852,28.3010795198598,29.678713133309003
Coimbatore,2018-06-14,72.38647131135153,202.38191017946843,53.472290764262915,69.52316074469475,1.6601591343735704,94.77835541572064,13.671488753384573,43.416400497915205
Surat,2018-06-15,284.3246492873006,117.68661671395401,126.63975187019764,92.48532845861988,2.7861886951781725,37.32527983836348,26.872104874842655,70.12245776182904
Nashik,2018-06-16,259.88828050872894,322.5523213251707,98.07557392404244,8.810588803749052,9.614681726703314,32.87526876269122,26.28572881513438,91.58366753224351
Hyderabad,2018-06-17,211.78587542135716,130.92844085103582,135.62627420035335,66.01009045361317,7.833018174524695,56.60557611878827,33.125266548213816,83.07302458012785
Coimbatore,2018-06-18,142.9939239654591,236.5719763503582,23.91898671763291,84.65669726698388,1.5083534001220456,34.443422713022635,35.905997631221325,57.188458211984695
Srinagar,2018-06-19,108.12325269408235,106.33399941726294,15.468746792479866,21.52421420392337,8.487993593760487,46.926122105955,32.80257749634046,96.81766136233217
Chennai,2018-06-20,97.14466908594288,224.8201393489517,47.29657302945863,60.564394852032784,3.086917574909898,73.20303276123707,43.06212618867177,55.097362428670216
Vadodara,2018-06-21,294.94484130005037,99.12284507674984,121.84309659526446,88.4760160279679,6.906306882720467,56.74707692782435,19.621340658515724,20.72084745101072
Mumbai,2018-06-22,291.3529081051988,259.70439386788786,116.34386705625182,91.8315602304668,2.909024438004218,10.192867789102355,43.83021325588775,40.670961985900675
Surat,2018-06-23,89.89190503975621,243.51002200707805,22.771632367132103,68.56077811978952,5.122283141507341,34.21667832877651,29.140763001801076,93.24176503900294
Surat,2018-06-24,108.50363454978464,310.8936963903365,87.55953285732339,61.48320794318844,8.337766592600346,40.25914909760805,33.65275057979589,27.984711719885567
Ranchi,2018-06-25,195.78335808604538,234.17365212048526,87.7154816198308,14.948127263925421,4.6946072084824415,52.13743797122569,37.24675067724307,64.3836849229414
Vijayawada,2018-06-26,17.190308129706807,68.61212824874444,126.21646248884254,74.48640637179284,7.760437269826642,90.7031139716319,28.690467344990033,48.05929346239622
Kolkata,2018-06-27,293.51255749920057,173.57523417676222,136.21441531278697,37.453203853586,6.395601530763987,79.25605157098065,27.720677498153556,39.65632443394785
Kolkata,2018-06-28,140.98536752529392,32.99076118792708,148.27943771620417,45.55549259667711,5.7727736684119595,85.44829953288253,20.5235047789172,78.67151801391311
Jabalpur,2018-06-29,150.3008712905613,190.6268804286451,129.96647514325218,68.56967438244715,0.1886600291752695,14.1343588237951,23.22555377261404,53.49080504932345
Delhi,2018-06-30,298.30836325853915,56.02868639291158,107.07570419197354,28.065173430683263,7.45027868324741,93.01984056705295,43.349082038476595,97.39279502289781
Chandigarh,2018-07-01,44.707195999376744,143.7124653986536,45.39341972769902,11.803064149557942,3.223832428560953,97.85046460474882,21.46588734625461,80.62891275133381
Vadodara,2018-07-02,22.711445931432348,160.93753232288384,78.03839576974404,58.73423547093281,4.917552756273748,97.91751944549239,24.878133883727592,22.095844723884532
Jodhpur,2018-07-03,198.92816449285053,146.2651166780804,148.60757289661575,38.99514276333549,1.8981599486964897,46.86442930065231,36.07606477855799,74.57557129294449
Solapur,2018-07-04,35.26206568289437,214.23832291379412,87.05675491668163,12.513697030110558,2.5921434661856813,69.80140358970817,42.16960414935086,75.44175706075785
LucknowUntitled document,2018-07-05,147.26495169325946,25.137640754071292,36.40892387318003,20.551414764635837,4.907971463504838,82.86612221900371,27.887247408540713,95.48423870559023
Varanasi,2018-07-06,168.6794500200438,193.7466771531653,22.546521033188505,12.328792717997487,5.70861485386479,51.74163376644224,25.405876414274665,59.95344183543452
Chandigarh,2018-07-07,64.65266230437547,296.78021126783597,90.03988061246476,72.81452806512578,4.828340491902592,81.17278206948531,44.628169179255444,73.56899017673297
Chandigarh,2018-07-08,280.3236534189677,208.5653220818023,126.13171347301227,89.26166614865143,5.551996979857156,67.89146378085539,39.98213819024775,50.53832458004781
Agra,2018-07-09,45.00166722490782,271.21503368534854,35.75307732573893,47.26547719048696,0.6635754483018448,98.34783335768626,34.0696231458741,70.20611371449004
Kanpur,2018-07-10,83.7990138801448,187.50955760816333,22.45453575720273,45.13679845666886,2.135357817095462,64.74455825767234,31.844932505090956,49.83432364691349
Howrah,2018-07-11,59.77990929759091,260.2392490332642,30.98783750897048,36.3399845293449,4.013552515681243,54.81471796463484,35.089649638982934,71.68057209868743
Surat,2018-07-12,176.11902552572096,238.35698813191993,42.903833243362,83.75603874278188,8.185382535709673,10.533967095912306,28.306514717902772,29.83155163900614
Varanasi,2018-07-13,76.97943350613738,319.675305858224,25.74733583263299,69.56656436725098,5.6342702320259725,80.41498134674526,24.53546812526903,42.69215515661141
Ludhiana,2018-07-14,170.44737230502056,136.77583890580507,120.97709391639829,39.42795503102946,6.30176585073439,93.25262459444048,18.80936255802229,38.97156651767411
Chennai,2018-07-15,140.04012171395772,398.75424490281455,144.1477705316162,60.11550195653251,2.852491335482172,57.34626134180289,11.313948243087804,82.29868948765014
Guwahati,2018-07-16,268.9292475582781,283.39811514236965,88.11868688974484,82.34618742866952,8.549040110950262,53.14500856010031,34.0583949053089,37.03901587484857
Allahabad,2018-07-17,161.50539265624346,181.93967459544032,69.44916078453086,54.50845488975048,8.381090304362122,21.851981473633575,19.149933731739946,55.514991102609656
Solapur,2018-07-18,95.60801863114924,262.13274855976755,89.77959000196884,29.405508007878606,7.61450016670755,33.25207101351112,25.1160889260846,33.218485866607175
Nashik,2018-07-19,144.1118922394544,42.005472571439824,119.65234615480105,75.5567980934901,3.0864700072344835,73.95111578361744,28.94513229993139,28.11988573745233
Amritsar,2018-07-20,73.15876415483793,33.227883133965896,40.27508703857829,76.97118526133447,7.826915469516131,30.122964424417926,43.265127301208715,31.669983983974717
LucknowUntitled document,2018-07-21,97.25878857887439,280.58781459265657,27.99984935690541,77.91188122978306,3.926174247861012,95.29894293920957,41.23702679871902,59.34601255521818
Navi Mumbai,2018-07-22,237.52654207999515,319.78816703791773,91.94823032820236,10.140422048450505,3.9155413810164577,80.13808321436811,15.19135955903146,31.251099205294892
Vadodara,2018-07-23,81.75335071857405,163.43512926937328,142.619573179185,54.51664969949209,7.668817514614878,45.38781052646133,20.67206826009288,54.15973667348878
Visakhapatnam,2018-07-24,122.56353298262232,302.1022789471152,93.62290255089002,9.849594869690296,2.8229251613695046,88.03260180347627,44.8247391050103,91.00850837734141
Jodhpur,2018-07-25,168.5793916233303,341.81254662399095,27.077484926103857,70.01902753188796,7.064549945555659,76.62847191317026,36.843899056413555,78.01257387805637
Visakhapatnam,2018-07-26,59.3513571870034,288.7175039640698,36.17815580804216,64.92254246432124,9.003103311734401,30.712802102784668,40.041176773229054,45.8515381219108
Coimbatore,2018-07-27,292.89144610241533,262.76513414494605,78.20963624754052,78.17092653099135,0.16898784828346938,74.38298998768862,35.90182185252165,70.08598281385974
Kota,2018-07-28,23.089308378648454,318.336716406532,20.41697483358746,76.23496815765907,9.471633870349343,38.14094370717517,15.779227328028332,86.49719217931421
Gwalior,2018-07-29,273.15983931285297,113.57638043219981,36.53545211760948,76.1370091220615,7.5386754011576285,40.030658641205015,40.87843439463383,23.495851530474276
Allahabad,2018-07-30,52.17948273978045,256.00883077512407,34.12129481672861,24.495967342351506,5.926589096131511,71.8569866583017,11.783564718646943,28.32545559145604
Nashik,2018-07-31,299.68904369361996,94.8887475027078,14.23984062055509,78.6299712938744,1.9352369785065044,96.42699121801982,24.45613231033051,42.71124513790988
Visakhapatnam,2018-08-01,239.88275089349378,133.47737962725034,47.241963784094324,61.65941533243431,5.98309283990528,65.10560679592177,13.645698419596993,31.67471834245915
Howrah,2018-08-02,63.558200708926286,51.22647054644272,69.31486525155127,85.1837355375727,7.17366392809476,54.30065477582459,34.849187781244545,47.340887665374616
Aurangabad,2018-08-03,20.905394395521835,57.965227919516856,121.72713894977116,94.87558191377558,1.749811342565985,60.5351690124749,23.822509682795776,90.72359015400069
Gwalior,2018-08-04,78.45749028043377,230.53396511028603,38.47468985519636,77.30263451993889,9.439804929944247,18.198270300081706,20.636789122152877,62.29681796747708
Surat,2018-08-05,235.86500549120962,370.8368246174779,74.32811404144238,30.663040357068816,9.836368879489397,27.803513906716677,40.830940917964284,22.552587977663443
Allahabad,2018-08-06,168.83385884333114,83.12530449363317,17.100632894465015,64.18778393265552,1.3029623300095448,26.16410177505797,43.722741244355895,98.6031680039541
Gwalior,2018-08-07,294.6954566028956,76.96412199342012,140.30258863237114,19.98217846337497,7.9645825718975045,49.19114020302103,34.205600025939084,52.2588429364129
Ludhiana,2018-08-08,140.05298893748898,119.3076014444563,24.606116167931532,6.046431623368295,9.22304662180953,92.91226534775376,43.23290197168935,32.347751679117486
Nashik,2018-08-09,70.15817323046191,278.9004115157248,129.00253492969495,56.859533819844394,5.602714242057931,24.670995466608076,20.9676725194846,24.878669154630302
Bangalore,2018-08-10,68.40433392437279,331.54690925048016,28.076048098296937,10.327523245116712,1.824467967144449,98.83618397220701,22.444607142111366,47.39359976152595
Jabalpur,2018-08-11,177.08656387879225,154.0723085939148,72.87365218183383,43.85031225628221,3.049438480435114,21.477687036419745,38.88400362226406,48.31330266252921
Aurangabad,2018-08-12,205.28267240749227,230.4711900952097,101.95613596093676,88.22727098652467,4.390318045933989,47.89612584601916,21.980614510572927,80.33574651882532
LucknowUntitled document,2018-08-13,114.37775013311047,133.4661764400508,54.60539814013134,9.609054018935485,4.854648184408816,20.73677531832586,36.102648539836224,97.18834173445012
Delhi,2018-08-14,289.67270389205515,388.46209357979257,146.47173442384272,21.875675326829906,3.22350919073123,59.03376209079416,37.28642981716444,28.169706275953246
Kota,2018-08-15,67.45443312500885,94.5774757634971,118.61233273216322,72.21669468045152,7.223173244568693,65.17513591261817,44.043869100506186,24.744403886321386
Mumbai,2018-08-16,233.79826523868678,110.26913427754668,64.99225003004274,95.70753541894564,0.22112734169593512,70.95336113417287,25.538240909588545,94.50981435499413
Navi Mumbai,2018-08-17,195.31420007632087,301.1734034353611,32.56668647548598,94.69618844435345,6.109703821064366,20.96491354904,38.89635465577069,92.95675574412813
Visakhapatnam,2018-08-18,178.70855781925513,99.1223401574522,85.72791395848868,63.22789429848122,3.619264794941582,56.442393083661386,39.64661716520202,93.66085058107076
Madurai,2018-08-19,202.92488863932712,128.5744474544308,92.67373685524134,73.53021234087052,3.748900635454553,62.84689052233077,25.77829275741399,84.60902728100505
Varanasi,2018-08-20,48.16639514919938,104.62375650500937,139.26582915407624,49.82624743516971,7.568843133608132,52.68802275555179,35.325940215017084,57.800338281880954
Aurangabad,2018-08-21,179.0536885790455,221.04793321597245,58.938203155592795,12.644800134485164,3.0356281007246277,94.97276668717298,27.00928319112706,56.00159904358881
Mumbai,2018-08-22,102.34371173910606,187.03297703088222,111.03417988764764,55.88955562439615,8.533786410491341,80.85328542335762,36.05180244521725,29.40887856321484
Patna,2018-08-23,149.10327684888946,62.51590139407565,44.36794509231764,30.156615362750365,2.890082716831195,55.98228702848994,16.17707019270771,68.44172577846115
Kolkata,2018-08-24,156.20392348275064,112.42289175511146,94.276019580998,56.55842258783002,6.113445143808612,40.28489469330008,44.93000039770641,76.93401016485805
Raipur,2018-08-25,69.09789287180097,167.47055921467197,45.354806149495644,10.97074762135847,7.694905803322085,85.16247319527983,30.309644767171907,83.79664125048706
Aurangabad,2018-08-26,236.4261239552682,227.02740528092963,19.362126703278626,24.523325467120124,5.760249255614265,76.70061135698678,31.420168834738284,90.68209558879376
Raipur,2018-08-27,71.55670796536045,384.3630290757358,37.95471631239118,45.395456675647914,0.6181415753390257,20.840306328503065,22.493002950748924,99.76685074072525
Mumbai,2018-08-28,233.20940109667126,318.04810944111483,132.64230630307213,35.242940660393074,5.2284438952658645,41.317380036261426,14.059233850341762,87.86923143782265
Solapur,2018-08-29,158.29528061044016,116.1827588801693,13.321944143574385,95.43699508072187,2.624249068113886,70.14475269382106,38.576786823871075,91.92525591922966
Patna,2018-08-30,98.73452911107744,346.28273869738405,14.637067735828817,7.656050191455096,0.5996785713835875,51.918734235497645,11.05777074771887,68.77504372157496
Bangalore,2018-08-31,260.5042762051725,231.5683185653395,65.54061866073249,63.999235595643654,8.744225904513417,74.94122265938195,32.22305677040215,68.75217274720467
Vadodara,2018-09-01,207.93627706347434,393.7838255398412,109.46309724463481,63.123637533396085,5.950494143828661,88.32768824426977,17.962537157347526,21.555237780769332
Nashik,2018-09-02,58.52722649350685,158.1531724077443,141.8712759086424,53.13906354931167,2.0472601349401387,30.81086185519485,24.924893869163252,38.67154910795013
Visakhapatnam,2018-09-03,61.251880155925754,204.69430178127232,145.90970118679172,83.65919819741391,2.1952523120613803,56.23680107789191,41.40198417954872,92.63032729492741
Navi Mumbai,2018-09-04,48.99993369935655,339.35013643878375,130.82191950028232,42.81396485015932,2.4379001461523506,19.73416812049032,16.69069825475487,75.56610534734222
Ahmedabad,2018-09-05,215.1258557890936,296.7440164850396,96.82708919997376,92.97648632937096,7.534270327391568,90.92312098720555,36.35633529113922,48.063377275513126
Varanasi,2018-09-06,150.05495974982702,377.68395813232513,19.93421918430537,80.30345811454053,5.735313691411265,32.32535534649445,33.290157615697225,69.04925939245072
Chandigarh,2018-09-07,259.6724024660641,245.59408545155793,40.00325935178982,72.10487065365884,9.30253073010162,63.16767126146752,26.678636185145614,35.14418904107139
Vadodara,2018-09-08,12.833232851870763,388.58233242545356,149.1698231850987,71.9260185858941,3.520485585770018,48.77350347853229,18.597232663191797,65.11043696956726
Pune,2018-09-09,107.52641673241543,181.95446251057544,20.431374509726446,48.10844011096288,3.840756428275424,78.9762233073601,37.698071583707446,32.32404923318846
Bangalore,2018-09-10,129.6877398346585,249.67318183588043,111.6260121668955,69.21642964943298,9.676817399234313,66.05649642296976,34.288833213855014,58.718812051877336
Pune,2018-09-11,229.10784472106693,155.00077521295208,42.79490792633511,44.94147209182798,9.033089382345132,12.286024404918015,28.733261259475942,53.03932921155561
Guwahati,2018-09-12,240.47390234205557,125.46942299681206,101.93678769890002,23.700146314065375,5.146664037780533,87.14508746601263,35.99049824520934,24.900989394782442
Bhopal,2018-09-13,229.75399273919572,97.5110408332287,37.073718138957446,52.88158805444286,7.951885240707892,86.62372600631937,29.57383280088054,38.67780335342349
Gwalior,2018-09-14,284.190786074876,356.22684647110896,107.19820830891526,84.01100665871452,2.9283093039054444,57.640165403391066,34.89648729136414,92.50245055639417
Madurai,2018-09-15,130.6065494653729,322.29422705424196,97.47692629687597,26.67192201607831,8.64913436811349,18.67565205397535,27.081193909615617,76.8386638750892
Pune,2018-09-16,150.48650615992548,388.5589508049805,50.945037868359904,25.054455809195627,8.138301539832064,63.622254338170045,10.857018218498755,20.225981306058003
Nagpur,2018-09-17,100.99393899663649,397.3902159690152,148.81451037173775,50.54341061752508,0.8784053142642722,76.24458232814169,23.85765519959079,81.87345085225624
Surat,2018-09-18,264.74639658000706,121.11980195435945,64.7153729163219,51.20692823561999,7.847135319815927,95.1076905785418,14.183515418312801,77.65519453411378
Guwahati,2018-09-19,135.62661904963858,294.7241262076283,121.8472525314226,76.34364130086911,8.559279910084857,46.622687840590565,23.28614906082795,37.628081582050974
Bangalore,2018-09-20,21.93141738742159,44.80269697662222,122.19971919273306,11.123801516550756,9.426837444861938,46.07137902971685,23.457660871648102,81.21889886068325
Nagpur,2018-09-21,111.82232160759413,138.26045728066944,18.427026466484108,95.1057267118511,2.32774493722667,85.38429121702194,19.684312625849476,96.93717130114398
Visakhapatnam,2018-09-22,164.81714208434127,240.80268144951668,66.71711472261579,99.94516433152197,2.445579605643971,43.127218280010624,20.407587421005616,63.59845397575545
Chennai,2018-09-23,215.59810181579718,247.84230746248363,42.94948074683357,44.688169255792076,0.32131098637356537,16.53291302572478,26.606481833321084,92.65600703938924
Navi Mumbai,2018-09-24,145.91546473444853,321.13869057867157,30.510005622175925,52.56492008650443,8.063032832717674,25.457296129763755,28.583250377085058,37.97233921991038
Mumbai,2018-09-25,44.05500651836056,361.79769476965964,111.95592876650709,22.231285314139342,1.964206955928156,13.367671480597512,34.25889921207541,23.925470408910385
Patna,2018-09-26,176.4052981601782,118.59702312175455,20.63965546037971,35.31336967942572,9.27983240752451,92.79491094612212,13.959157778992477,39.55150977463275
Allahabad,2018-09-27,84.54333057171141,171.23505644743176,131.642325938864,48.886933024678235,8.723577612453125,19.045349698580047,26.329523706953342,41.423814175911104
Hyderabad,2018-09-28,247.53064758500798,195.40299990172005,17.78721837810117,15.225276793980372,6.343838339844932,24.774395863039494,39.0903138944679,98.13787630059115
Patna,2018-09-29,262.9664412434156,201.60221472276757,84.58774394933094,91.45218019210151,6.641702111079023,15.364469615548707,37.59325926031637,72.60509966189264
Raipur,2018-09-30,69.25314197672412,87.51632214267178,32.136430339798984,58.87147684181328,3.1467330868741676,35.689093840622974,29.517290477206156,34.37457181895185
Surat,2018-10-01,169.4781571698,241.76614014498713,66.69359648787227,48.46299778488325,1.6380900745356375,40.86502166991346,22.89315686384129,81.91473575722867
Srinagar,2018-10-02,247.04821689888558,68.73060404167751,20.204869740603037,7.243363895857963,0.47047813314357056,90.35112672259945,38.90527852997146,39.97604140521965
Vadodara,2018-10-03,73.83331715003892,65.06276579839871,33.049404572043315,99.97539622884679,5.583242921100034,43.747790618194784,25.67615208459425,61.328785413599405
Dhanbad,2018-10-04,216.3807849371643,64.35617631778088,31.547283448824217,88.5314013560627,7.803160566720592,67.41816502632972,22.43715657017843,80.02238121239614
Visakhapatnam,2018-10-05,54.435636388528955,124.16117582085947,12.888974753587881,33.700278677090026,6.795972274641815,37.2259924890278,21.20074970684062,52.26188692051534
Patna,2018-10-06,286.6816212051604,262.136101389827,74.992473547691,90.36614196462784,2.832489176952345,73.10094694356002,30.04602117865087,39.191775284201086
Jaipur,2018-10-07,116.78810399288679,310.78433074440545,45.07134542550633,91.73092525122514,4.771003332474289,96.1220282448861,25.90266916150074,30.06751272484444
Howrah,2018-10-08,53.10142824814591,328.849234680328,41.608787291957164,50.423932727620006,9.120568415193173,83.48638872797595,14.520136038242152,84.30347919974406
Solapur,2018-10-09,188.74358569889014,130.65477424346835,105.6033282914532,59.558694853827475,9.381131256486036,28.09067197157201,13.67442347917265,91.28203689364045
Jabalpur,2018-10-10,116.28698558890379,58.26134159300645,102.52676986841453,35.52438780165596,2.599527057404072,57.96560841866649,33.91936007540187,46.69932465072819
Agra,2018-10-11,298.6284206559947,116.90679517605987,55.83140543582723,79.27190972062537,3.238228665143124,46.34272500300536,19.53234669318052,91.80232996029888
Ludhiana,2018-10-12,48.43978370540011,289.1984820772009,65.98694808315483,77.35849898586183,5.730388765772693,80.38667165210589,18.909812538968907,74.98739288829601
Navi Mumbai,2018-10-13,218.2127842274464,335.4217619673135,117.30651381648426,66.82057668683517,6.079236589519216,38.99510222962758,35.20188490023848,88.6441983184851
Dhanbad,2018-10-14,275.4191358622331,110.61200976986726,119.41132633858729,96.53574596064311,7.054463758718688,85.09185973258381,37.975819881979334,79.4207902252574
Delhi,2018-10-15,62.30060490307372,104.64814749016811,17.36567345779761,30.05623124553235,4.367717715316426,79.16997917401045,20.71267675029644,94.24754213034669
Nagpur,2018-10-16,73.98287171297305,374.046058447352,88.50038188552723,79.13652044117629,5.515350083935261,89.60416976432086,39.12843404196289,47.99954120176989
Gwalior,2018-10-17,76.35584514836896,140.96987318122524,125.27811730083445,55.65572711484006,2.8512925115249685,16.12223069878936,13.146970540852339,89.35693027702769
Pune,2018-10-18,78.82601728085312,148.05124561219324,43.666322882456015,25.547477311306682,1.2127365162697403,11.61550017984463,18.518567365118194,77.13147782005308
Visakhapatnam,2018-10-19,128.14734901797624,312.8403937829611,69.37453487769774,47.61777218985363,1.5941587369990966,33.477279121587614,21.25849386270962,52.90430022954105
Ranchi,2018-10-20,57.78519705952379,152.51262037959307,63.360554023265706,29.78434837858501,1.7299159051368243,43.7979136655965,10.107477380418313,92.6145062341872
Mumbai,2018-10-21,256.65708635100884,110.22796178920919,68.94884154039335,11.755490581094683,7.164001623075887,30.722543792409446,38.338809505229904,89.11118790829455
Bangalore,2018-10-22,45.175068665791684,120.05571135228907,137.7021546754838,19.741785318753937,2.5096244212373775,69.59447369290913,23.15769030492357,63.52735698536769
Madurai,2018-10-23,147.21555761079682,243.3067877635509,33.467726864922774,75.49955359782135,9.169086372980075,10.588461504129956,16.47609592562501,22.060341203184954
Amritsar,2018-10-24,163.74051018095955,58.132359615950165,84.9198149256656,33.23022820614281,6.558314775836909,71.18082449629557,37.31581057423875,38.07520195136209
Navi Mumbai,2018-10-25,244.98242158051082,121.93268530661875,57.42522590236939,64.71033837862845,3.4348193221246452,89.85172148378601,23.871689749579485,45.80513499811698
Navi Mumbai,2018-10-26,192.74023524344375,49.54001830840445,134.16121372380994,77.87261652052638,6.710422249431789,35.845502441046605,34.78594322242328,69.43995593304636
Dhanbad,2018-10-27,109.53933417542729,52.87219926557769,43.98635450772023,77.27204210971853,5.069800784885224,10.151036621524312,28.63335779514905,38.96346757546152
Surat,2018-10-28,113.58933115664465,48.05617050620701,68.05274793444687,8.288132788286536,1.7679230409544635,65.91956931998374,28.146924150368214,70.42644277215858
Aurangabad,2018-10-29,259.60884756947286,166.6862892696011,108.21807110320867,96.77959218149282,2.2341437613000275,35.75374570462712,41.76356567975738,74.44044917447647
